agency,dac_category,country,amt
USAID,Other,Botswana,17252246.0
USAID,Other,Brazil,137884725.0
USAID,Other,Bulgaria,4973219.0
USAID,Other,Burkina Faso,9815510.0
USAID,Other,Burma (Myanmar),10869862.0
USAID,Other,Burundi,7344246.0
USAID,Other,Cabo Verde,7866451.0
USAID,Other,Cambodia,1076246610.0
USAID,Other,Cameroon,44095770.0
USAID,Other,Central African Republic,2444655.0
USAID,Other,Chad,6235939.0
USAID,Other,China (P.R. Hong Kong),769747.0
USAID,Other,China (P.R.C.),4412760.0
USAID,Other,Colombia,103258443.0
USAID,Other,Comoros,1941795.0
USAID,Other,Congo (Brazzaville),6572185.0
USAID,Other,Congo (Kinshasa),647747883.0
USAID,Other,Costa Rica,61914766.0
USAID,Other,Cote d'Ivoire,9227108.0
USAID,Other,Croatia,19906595.0
USAID,Other,Cuba,4315494.0
USAID,Other,Cyprus,67398007.0
USAID,Other,Djibouti,6848181.0
USAID,Other,Dominican Republic,601144008.0
USAID,Other,Ecuador,123045631.0
USAID,Other,Egypt,4095931153.0
USAID,Other,El Salvador,90507639.0
USAID,Other,Equatorial Guinea,4142300.0
USAID,Other,Eritrea,60567.0
USAID,Other,Eswatini,90744679.0
USAID,Other,Ethiopia,185833731.0
USAID,Other,France,90391844.0
USAID,Other,Gabon,5155590.0
USAID,Other,Gambia,22444276.0
USAID,Other,Georgia,130420527.0
USAID,Other,Germany,652641828.0
USAID,Other,Ghana,543091217.0
USAID,Other,Greece,442909219.0
USAID,Other,Guatemala,415350310.0
USAID,Other,Guinea,154486394.0
USAID,Other,Guinea-Bissau,3918678.0
USAID,Other,Guyana,9596300.0
USAID,Other,Haiti,86782142.0
USAID,Other,Honduras,183187433.0
USAID,Other,Hungary,4921510.0
USAID,Other,India,2329961538.0
USAID,Other,Indonesia,704698904.0
USAID,Other,Iran,500646619.0
USAID,Other,Iraq,101939612.0
USAID,Other,Israel,2233656798.0
USAID,Other,Italy,324992648.0
USAID,Other,Jamaica,473605550.0
USAID,Other,Japan,10691384.0
USAID,Other,Jordan,1213537137.0
USAID,Other,Kazakhstan,2904150.0
USAID,Other,Kenya,150517908.0
USAID,Other,Korea Republic,895743522.0
USAID,Other,Kosovo,46611.0
USAID,Other,Kyrgyzstan,2085945.0
USAID,Other,Laos,854816394.0
USAID,Other,Latvia,1698009.0
USAID,Other,Lebanon,182546362.0
USAID,Other,Lesotho,52282270.0
USAID,Other,Liberia,199921518.0
USAID,Other,Libya,179372186.0
USAID,Other,Lithuania,155868.0
USAID,Other,Madagascar,38902908.0
USAID,Other,Malawi,67713908.0
USAID,Other,Malaysia,4975221.0
USAID,Other,Maldives,4011.0
USAID,Other,Mali,114444811.0
USAID,Other,Malta,23026208.0
USAID,Other,Mauritania,28001796.0
USAID,Other,Mauritius,19679425.0
USAID,Other,Mexico,43175006.0
USAID,Other,Micronesia (Federated States),433923.0
USAID,Other,Moldova,65245336.0
USAID,Other,Mongolia,41038705.0
USAID,Other,Montenegro,808105.0
USAID,Other,Morocco,145385350.0
USAID,Other,Mozambique,187648246.0
USAID,Other,Namibia,358574.0
USAID,Other,Nepal,61619508.0
USAID,Other,Netherlands,889448863.0
USAID,Other,Nicaragua,231591875.0
USAID,Other,Niger,54237980.0
USAID,Other,Nigeria,166082332.0
USAID,Other,North Macedonia,21030283.0
USAID,Other,Norway,302316862.0
USAID,Other,Oman,36035214.0
USAID,Other,Pakistan,1087501623.0
USAID,Other,Panama,188119454.0
USAID,Other,Papua New Guinea,403860.0
USAID,Other,Paraguay,18079157.0
USAID,Other,Peru,274114309.0
USAID,Other,Philippines,797867947.0
USAID,Other,Poland,127711345.0
USAID,Other,Portugal,513560481.0
USAID,Other,Romania,1248266.0
USAID,Other,Russia,8837031.0
USAID,Other,Rwanda,43001989.0
USAID,Other,Sao Tome and Principe,1223752.0
USAID,Other,Senegal,41336711.0
USAID,Other,Serbia,4208070.0
USAID,Other,Seychelles,14085976.0
USAID,Other,Sierra Leone,3986779.0
USAID,Other,Singapore,744768.0
USAID,Other,Slovak Republic,58421197.0
USAID,Other,Somalia,129212002.0
USAID,Other,South Africa,88032329.0
USAID,Other,South Sudan,240986.0
USAID,Other,Spain,956379841.0
USAID,Other,Sri Lanka,126550911.0
USAID,Other,Syria,357977257.0
USAID,Other,Taiwan,21168941.0
USAID,Other,Tajikistan,19596468.0
USAID,Other,Tanzania,55059659.0
USAID,Other,Thailand,613067703.0
USAID,Other,Timor-Leste,2562582.0
USAID,Other,Togo,30590257.0
USAID,Other,Trinidad and Tobago,19184353.0
USAID,Other,Tunisia,106292247.0
USAID,Other,Turkey,342570896.0
USAID,Other,Turkmenistan,291641.0
USAID,Other,Uganda,26475870.0
USAID,Other,Ukraine,56597461.0
USAID,Other,Uruguay,7189242.0
USAID,Other,Uzbekistan,2960688.0
USAID,Other,Venezuela,4881016.0
USAID,Other,Vietnam,26927289.0
USAID,Other,West Bank/Gaza,69454342.0
USAID,Other,Yemen,2545808.0
USAID,Other,Zambia,58152209.0
USAID,Other,Zimbabwe,84695079.0
